ID на сайте,Источник,district_name,n_buildings_300m,n_living_buildings_300m,n_flats_300m,min_bc_distance_300m,mean_bc_distance_300m,traffic1_300m,traffic2_300m,traffic3_300m,traffic4_300m,district_price,n_buildings_600m,n_living_buildings_600m,n_flats_600m,min_bc_distance_600m,mean_bc_distance_600m,traffic1_600m,traffic2_600m,traffic3_600m,traffic4_600m,Медицина_300,Стоматологии_300,"Аптеки, оптики_300",Салоны красоты_300,"Бани, сауны_300","Фитнес-центры, тренажерные_300",Супермаркеты_300,Гипермаркеты_300,Продуктовые магазины_300,"Алкомаркеты, магазины пива_300","Школы, лицеи, гимназии_300",Детские сады_300,"Колледжи, институты_300",Студенческие общежития_300,"Торговые центры, моллы_300",Бизнес-центры_300,Пункты выдачи товаров_300,Ветаптеки и ветклиники_300,Магазины цветов_300,"Прачечные, химчистки_300",Детские игровые залы_300,Религия_300,"Пиццерии, суши, столовые_300","Пекарни, кофейни_300","Кафе, бары, рестораны_300",Социальные_300,Банки_300,Медицина_600,Стоматологии_600,"Аптеки, оптики_600",Салоны красоты_600,"Бани, сауны_600","Фитнес-центры, тренажерные_600",Супермаркеты_600,Гипермаркеты_600,Продуктовые магазины_600,"Алкомаркеты, магазины пива_600","Школы, лицеи, гимназии_600",Детские сады_600,"Колледжи, институты_600",Студенческие общежития_600,"Торговые центры, моллы_600",Бизнес-центры_600,Пункты выдачи товаров_600,Ветаптеки и ветклиники_600,Магазины цветов_600,"Прачечные, химчистки_600",Детские игровые залы_600,Религия_600,"Пиццерии, суши, столовые_600","Пекарни, кофейни_600","Кафе, бары, рестораны_600",Социальные_600,Банки_600
321565171,cian.ru,Тверской,165.0,48.0,771.0,0.0,185.6206896551724,1044,14023,674,6801,609300.0,572.0,162.0,3082.0,0.0,395.04545454545456,1044,14023,674,6801,9.0,5.0,0.0,21.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,9.0,2.0,1.0,24.0,1.0,1.0,44.0,23.0,21.0,122.0,1.0,18.0,13.0,0.0,22.0,5.0,7.0,6.0,8.0,0.0,1.0,18.0,9.0,5.0,16.0,13.0,0.0,13.0,21.0,49.0,172.0,10.0,3.0
323844979,cian.ru,Тверской,82.0,23.0,1996.0,67.0,180.29166666666663,1404,12892,1123,13288,609300.0,364.0,134.0,7366.0,67.0,381.041095890411,1404,12892,1123,13288,15.0,10.0,10.0,39.0,0.0,8.0,4.0,0.0,9.0,2.0,1.0,6.0,1.0,0.0,0.0,5.0,3.0,1.0,5.0,5.0,1.0,4.0,8.0,20.0,17.0,1.0,0.0,58.0,33.0,33.0,159.0,2.0,21.0,13.0,0.0,26.0,14.0,4.0,11.0,20.0,1.0,1.0,21.0,20.0,7.0,22.0,19.0,1.0,5.0,34.0,64.0,102.0,4.0,3.0
3966105355550125056,realty.yandex.ru,Замоскворечье,135.0,35.0,2165.0,55.0,213.69444444444449,1050,8983,2208,14686,543700.0,524.0,113.0,6327.0,55.0,382.957627118644,1050,8983,2208,14686,15.0,6.0,6.0,42.0,0.0,8.0,6.0,0.0,4.0,3.0,4.0,3.0,5.0,1.0,0.0,6.0,8.0,1.0,3.0,1.0,0.0,2.0,9.0,16.0,28.0,1.0,0.0,35.0,19.0,28.0,88.0,0.0,13.0,14.0,0.0,34.0,9.0,8.0,8.0,28.0,1.0,1.0,12.0,20.0,2.0,16.0,5.0,0.0,9.0,27.0,58.0,127.0,5.0,3.0
5523185326772373504,realty.yandex.ru,Коньково,26.0,,,19.0,163.33333333333334,1204,11767,83,8636,351300.0,125.0,9.0,2158.0,19.0,353.3333333333333,1204,11767,83,8636,3.0,2.0,2.0,5.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,1.0,2.0,0.0,0.0,8.0,5.0,13.0,17.0,0.0,3.0,4.0,0.0,19.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,12.0,4.0,5.0,6.0,0.0,2.0,11.0,17.0,30.0,7.0,1.0
322190448,cian.ru,Раменки,16.0,10.0,5085.0,,,2078,0,2275,77,483300.0,67.0,23.0,9695.0,306.0,306.0,2078,0,2275,77,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,7.0,18.0,0.0,2.0,3.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,3.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0
321555767,cian.ru,Таганский,97.0,26.0,1765.0,4.0,190.8947368421053,910,8227,3147,10770,433700.0,421.0,84.0,6586.0,4.0,414.2765957446808,910,8227,3147,10770,9.0,11.0,13.0,38.0,0.0,2.0,3.0,0.0,12.0,4.0,2.0,2.0,1.0,0.0,2.0,3.0,10.0,1.0,6.0,3.0,1.0,1.0,6.0,10.0,22.0,2.0,1.0,50.0,23.0,34.0,137.0,4.0,8.0,9.0,0.0,39.0,10.0,18.0,4.0,7.0,1.0,5.0,11.0,33.0,6.0,17.0,14.0,2.0,5.0,23.0,29.0,74.0,12.0,8.0
3986832478445806080,realty.yandex.ru,Коньково,27.0,,,22.0,165.33333333333334,1204,11767,83,8636,351300.0,125.0,9.0,2158.0,22.0,354.0,1204,11767,83,8636,3.0,2.0,2.0,5.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,1.0,2.0,0.0,0.0,8.0,5.0,13.0,17.0,0.0,3.0,4.0,0.0,19.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,13.0,4.0,5.0,6.0,0.0,2.0,11.0,17.0,30.0,7.0,1.0
320282606,cian.ru,Тверской,144.0,56.0,2383.0,0.0,192.53571428571428,838,8012,712,3683,609300.0,469.0,144.0,5549.0,0.0,384.0192307692308,838,8012,712,3683,10.0,11.0,6.0,39.0,0.0,4.0,4.0,0.0,4.0,6.0,6.0,2.0,1.0,0.0,0.0,6.0,1.0,1.0,3.0,3.0,0.0,0.0,4.0,9.0,18.0,1.0,2.0,53.0,29.0,31.0,140.0,0.0,14.0,15.0,0.0,29.0,15.0,8.0,8.0,6.0,0.0,0.0,18.0,17.0,4.0,14.0,13.0,0.0,6.0,23.0,60.0,141.0,5.0,5.0
325171981,cian.ru,Замоскворечье,71.0,19.0,2734.0,0.0,177.7,2008,11429,1103,5961,543700.0,331.0,91.0,8644.0,0.0,401.52777777777777,2008,11429,1103,5961,24.0,3.0,6.0,21.0,0.0,2.0,4.0,0.0,9.0,5.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,4.0,3.0,10.0,5.0,0.0,67.0,18.0,26.0,64.0,0.0,10.0,10.0,0.0,29.0,12.0,3.0,9.0,12.0,0.0,0.0,10.0,18.0,3.0,13.0,5.0,0.0,4.0,14.0,25.0,43.0,9.0,1.0
320316427,cian.ru,Тверской,144.0,56.0,2383.0,0.0,192.53571428571428,838,8012,712,3683,609300.0,469.0,144.0,5549.0,0.0,384.0192307692308,838,8012,712,3683,10.0,11.0,6.0,39.0,0.0,4.0,4.0,0.0,4.0,6.0,6.0,2.0,1.0,0.0,0.0,6.0,1.0,1.0,3.0,3.0,0.0,0.0,4.0,9.0,18.0,1.0,2.0,53.0,29.0,31.0,140.0,0.0,14.0,15.0,0.0,29.0,15.0,8.0,8.0,6.0,0.0,0.0,18.0,17.0,4.0,14.0,13.0,0.0,6.0,23.0,60.0,141.0,5.0,5.0
